,id,pop,subpop,region,country,continent,latitude,longitude,TempM,MDiurnalR,Isotherm,TempSeason,MxTempWM,MnTempCM,TempR,MTempWtQ,MTempDQ,MTempWmQ,MTempCQ,Prec,PrecWM,PrecDM,PrecSeason,PrecWtQ,PrecDQ,PrecWmQ,PrecCQ
335,MC_13,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
336,MC_14,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
337,MC_15,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
338,MC_16,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
339,MC_17,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
340,MC_18,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
341,MC_19,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
342,MC_2,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
343,MC_20,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
344,MC_3,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
345,MC_4,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
346,MC_5,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
347,MC_6,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
348,MC_7,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
349,MC_8,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
350,MC_9,MC,MC,NE,USA,NAM,42.54553,-76.26913,7.277510166,10.42606258,28.64735794,962.3076782,25.91474915,-10.47974968,36.39450073,16.72966576,-3.96266675,18.84708405,-4.897083282,1012,104,62,14.85122395,282,202,279,211
351,MP_1,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
352,MP_10,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
353,MP_11,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
354,MP_12,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
355,MP_13,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
356,MP_14,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
357,MP_15,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
358,MP_16,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
359,MP_17,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
360,MP_18,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
361,MP_19,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
362,MP_2,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
363,MP_20,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
364,MP_3,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
365,MP_4,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
366,MP_5,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
367,MP_6,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
368,MP_7,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
369,MP_8,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
370,MP_9,MP,MP,NE,USA,NAM,42.46377,-76.37228,7.792302132,10.69047928,29.32976341,945.263855,26.38825035,-10.06099987,36.44924927,17.04591751,-3.272791624,19.15633392,-4.140708447,963,100,56,17.6190033,278,181,278,185
371,NOR1_1,NOR,NOR1,NEU,Norway,EU,61.184167,7.233467,3.954118967,5.079632282,24.0901165,598.2236938,15.83553028,-5.25042963,21.08596039,-1.788920641,6.853247643,11.83213997,-2.750620842,1147,143,44,34.9707222,397,156,218,369
372,NOR1_11,NOR,NOR1,NEU,Norway,EU,61.184167,7.233467,3.954118967,5.079632282,24.0901165,598.2236938,15.83553028,-5.25042963,21.08596039,-1.788920641,6.853247643,11.83213997,-2.750620842,1147,143,44,34.9707222,397,156,218,369
373,NOR1_12,NOR,NOR1,NEU,Norway,EU,61.184167,7.233467,3.954118967,5.079632282,24.0901165,598.2236938,15.83553028,-5.25042963,21.08596039,-1.788920641,6.853247643,11.83213997,-2.750620842,1147,143,44,34.9707222,397,156,218,369
374,NOR1_2,NOR,NOR1,NEU,Norway,EU,61.184167,7.233467,3.954118967,5.079632282,24.0901165,598.2236938,15.83553028,-5.25042963,21.08596039,-1.788920641,6.853247643,11.83213997,-2.750620842,1147,143,44,34.9707222,397,156,218,369
375,NOR1_3,NOR,NOR1,NEU,Norway,EU,61.184167,7.233467,3.954118967,5.079632282,24.0901165,598.2236938,15.83553028,-5.25042963,21.08596039,-1.788920641,6.853247643,11.83213997,-2.750620842,1147,143,44,34.9707222,397,156,218,369
376,NOR1_6,NOR,NOR1,NEU,Norway,EU,61.184167,7.233467,3.954118967,5.079632282,24.0901165,598.2236938,15.83553028,-5.25042963,21.08596039,-1.788920641,6.853247643,11.83213997,-2.750620842,1147,143,44,34.9707222,397,156,218,369
377,NOR1_7,NOR,NOR1,NEU,Norway,EU,61.184167,7.233467,3.954118967,5.079632282,24.0901165,598.2236938,15.83553028,-5.25042963,21.08596039,-1.788920641,6.853247643,11.83213997,-2.750620842,1147,143,44,34.9707222,397,156,218,369
378,NOR1_9,NOR,NOR1,NEU,Norway,EU,61.184167,7.233467,3.954118967,5.079632282,24.0901165,598.2236938,15.83553028,-5.25042963,21.08596039,-1.788920641,6.853247643,11.83213997,-2.750620842,1147,143,44,34.9707222,397,156,218,369
379,NOR2_1,NOR,NOR2,NEU,Norway,EU,59.206117,10.37815,6.960141659,5.55974865,21.88227081,738.3023682,20.74842834,-4.659119606,25.407547,7.299161434,1.505450726,16.31037712,-1.856446505,801,103,41,29.99368858,288,141,200,165
380,NOR2_11,NOR,NOR2,NEU,Norway,EU,59.206117,10.37815,6.960141659,5.55974865,21.88227081,738.3023682,20.74842834,-4.659119606,25.407547,7.299161434,1.505450726,16.31037712,-1.856446505,801,103,41,29.99368858,288,141,200,165
381,NOR2_3,NOR,NOR2,NEU,Norway,EU,59.206117,10.37815,6.960141659,5.55974865,21.88227081,738.3023682,20.74842834,-4.659119606,25.407547,7.299161434,1.505450726,16.31037712,-1.856446505,801,103,41,29.99368858,288,141,200,165
382,NOR2_6,NOR,NOR2,NEU,Norway,EU,59.206117,10.37815,6.960141659,5.55974865,21.88227081,738.3023682,20.74842834,-4.659119606,25.407547,7.299161434,1.505450726,16.31037712,-1.856446505,801,103,41,29.99368858,288,141,200,165
383,NOR2_9,NOR,NOR2,NEU,Norway,EU,59.206117,10.37815,6.960141659,5.55974865,21.88227081,738.3023682,20.74842834,-4.659119606,25.407547,7.299161434,1.505450726,16.31037712,-1.856446505,801,103,41,29.99368858,288,141,200,165
384,NOR3_1,NOR,NOR3,NEU,Norway,EU,59.20055,10.3779,6.960141659,5.55974865,21.88227081,738.3023682,20.74842834,-4.659119606,25.407547,7.299161434,1.505450726,16.31037712,-1.856446505,801,103,41,29.99368858,288,141,200,165
385,NOR3_10,NOR,NOR3,NEU,Norway,EU,59.20055,10.3779,6.960141659,5.55974865,21.88227081,738.3023682,20.74842834,-4.659119606,25.407547,7.299161434,1.505450726,16.31037712,-1.856446505,801,103,41,29.99368858,288,141,200,165
386,NOR3_13,NOR,NOR3,NEU,Norway,EU,59.20055,10.3779,6.960141659,5.55974865,21.88227081,738.3023682,20.74842834,-4.659119606,25.407547,7.299161434,1.505450726,16.31037712,-1.856446505,801,103,41,29.99368858,288,141,200,165
387,NOR3_15,NOR,NOR3,NEU,Norway,EU,59.20055,10.3779,6.960141659,5.55974865,21.88227081,738.3023682,20.74842834,-4.659119606,25.407547,7.299161434,1.505450726,16.31037712,-1.856446505,801,103,41,29.99368858,288,141,200,165
388,NOR3_16,NOR,NOR3,NEU,Norway,EU,59.20055,10.3779,6.960141659,5.55974865,21.88227081,738.3023682,20.74842834,-4.659119606,25.407547,7.299161434,1.505450726,16.31037712,-1.856446505,801,103,41,29.99368858,288,141,200,165
389,NOR3_3,NOR,NOR3,NEU,Norway,EU,59.20055,10.3779,6.960141659,5.55974865,21.88227081,738.3023682,20.74842834,-4.659119606,25.407547,7.299161434,1.505450726,16.31037712,-1.856446505,801,103,41,29.99368858,288,141,200,165
390,NOR3_8,NOR,NOR3,NEU,Norway,EU,59.20055,10.3779,6.960141659,5.55974865,21.88227081,738.3023682,20.74842834,-4.659119606,25.407547,7.299161434,1.505450726,16.31037712,-1.856446505,801,103,41,29.99368858,288,141,200,165
391,NOR3_9,NOR,NOR3,NEU,Norway,EU,59.20055,10.3779,6.960141659,5.55974865,21.88227081,738.3023682,20.74842834,-4.659119606,25.407547,7.299161434,1.505450726,16.31037712,-1.856446505,801,103,41,29.99368858,288,141,200,165
392,NOR4_1,NOR,NOR4,NEU,Norway,EU,59.4305,10.458133,6.631933212,6.143083572,23.58317757,739.2490845,20.83805656,-5.210526466,26.04858398,6.883872986,1.222267151,16.01639748,-2.181376457,833,105,42,28.61112022,294,147,213,169
393,NOR4_11,NOR,NOR4,NEU,Norway,EU,59.4305,10.458133,6.631933212,6.143083572,23.58317757,739.2490845,20.83805656,-5.210526466,26.04858398,6.883872986,1.222267151,16.01639748,-2.181376457,833,105,42,28.61112022,294,147,213,169
394,NOR4_14,NOR,NOR4,NEU,Norway,EU,59.4305,10.458133,6.631933212,6.143083572,23.58317757,739.2490845,20.83805656,-5.210526466,26.04858398,6.883872986,1.222267151,16.01639748,-2.181376457,833,105,42,28.61112022,294,147,213,169
395,NOR4_3,NOR,NOR4,NEU,Norway,EU,59.4305,10.458133,6.631933212,6.143083572,23.58317757,739.2490845,20.83805656,-5.210526466,26.04858398,6.883872986,1.222267151,16.01639748,-2.181376457,833,105,42,28.61112022,294,147,213,169
396,NOR4_4,NOR,NOR4,NEU,Norway,EU,59.4305,10.458133,6.631933212,6.143083572,23.58317757,739.2490845,20.83805656,-5.210526466,26.04858398,6.883872986,1.222267151,16.01639748,-2.181376457,833,105,42,28.61112022,294,147,213,169
397,NOR4_6,NOR,NOR4,NEU,Norway,EU,59.4305,10.458133,6.631933212,6.143083572,23.58317757,739.2490845,20.83805656,-5.210526466,26.04858398,6.883872986,1.222267151,16.01639748,-2.181376457,833,105,42,28.61112022,294,147,213,169
398,NOR5_11,NOR,NOR5,NEU,Norway,EU,59.435433,10.494067,6.631933212,6.143083572,23.58317757,739.2490845,20.83805656,-5.210526466,26.04858398,6.883872986,1.222267151,16.01639748,-2.181376457,833,105,42,28.61112022,294,147,213,169
399,NOR5_15,NOR,NOR5,NEU,Norway,EU,59.435433,10.494067,6.631933212,6.143083572,23.58317757,739.2490845,20.83805656,-5.210526466,26.04858398,6.883872986,1.222267151,16.01639748,-2.181376457,833,105,42,28.61112022,294,147,213,169
400,NOR5_3,NOR,NOR5,NEU,Norway,EU,59.435433,10.494067,6.631933212,6.143083572,23.58317757,739.2490845,20.83805656,-5.210526466,26.04858398,6.883872986,1.222267151,16.01639748,-2.181376457,833,105,42,28.61112022,294,147,213,169
401,NOR5_5,NOR,NOR5,NEU,Norway,EU,59.435433,10.494067,6.631933212,6.143083572,23.58317757,739.2490845,20.83805656,-5.210526466,26.04858398,6.883872986,1.222267151,16.01639748,-2.181376457,833,105,42,28.61112022,294,147,213,169
402,NOR5_6,NOR,NOR5,NEU,Norway,EU,59.435433,10.494067,6.631933212,6.143083572,23.58317757,739.2490845,20.83805656,-5.210526466,26.04858398,6.883872986,1.222267151,16.01639748,-2.181376457,833,105,42,28.61112022,294,147,213,169
403,NOR6_1,NOR,NOR6,NEU,Norway,EU,59.42845,10.64315,6.692572594,6.955676556,26.33858299,713.7729492,21.09275436,-5.315941811,26.40869522,6.976087093,1.228985548,15.85797119,-1.635507226,795,98,41,26.63876534,273,145,204,166
404,NOR6_2,NOR,NOR6,NEU,Norway,EU,59.42845,10.64315,6.692572594,6.955676556,26.33858299,713.7729492,21.09275436,-5.315941811,26.40869522,6.976087093,1.228985548,15.85797119,-1.635507226,795,98,41,26.63876534,273,145,204,166
405,NOR6_7,NOR,NOR6,NEU,Norway,EU,59.42845,10.64315,6.692572594,6.955676556,26.33858299,713.7729492,21.09275436,-5.315941811,26.40869522,6.976087093,1.228985548,15.85797119,-1.635507226,795,98,41,26.63876534,273,145,204,166
406,NOR6_8,NOR,NOR6,NEU,Norway,EU,59.42845,10.64315,6.692572594,6.955676556,26.33858299,713.7729492,21.09275436,-5.315941811,26.40869522,6.976087093,1.228985548,15.85797119,-1.635507226,795,98,41,26.63876534,273,145,204,166
407,NOR7_1,NOR,NOR7,NEU,Norway,EU,59.1219,10.57,7.816666603,3.833333254,17.78808975,653.5570068,19.34999847,-2.200000048,21.54999924,8.900000572,1.924999952,16.20000076,0.366666645,665,88,34,30.54676819,242,117,160,130
408,NOR7_10,NOR,NOR7,NEU,Norway,EU,59.1219,10.57,7.816666603,3.833333254,17.78808975,653.5570068,19.34999847,-2.200000048,21.54999924,8.900000572,1.924999952,16.20000076,0.366666645,665,88,34,30.54676819,242,117,160,130
409,NOR7_14,NOR,NOR7,NEU,Norway,EU,59.1219,10.57,7.816666603,3.833333254,17.78808975,653.5570068,19.34999847,-2.200000048,21.54999924,8.900000572,1.924999952,16.20000076,0.366666645,665,88,34,30.54676819,242,117,160,130
410,NOR7_16,NOR,NOR7,NEU,Norway,EU,59.1219,10.57,7.816666603,3.833333254,17.78808975,653.5570068,19.34999847,-2.200000048,21.54999924,8.900000572,1.924999952,16.20000076,0.366666645,665,88,34,30.54676819,242,117,160,130
411,NOR7_3,NOR,NOR7,NEU,Norway,EU,59.1219,10.57,7.816666603,3.833333254,17.78808975,653.5570068,19.34999847,-2.200000048,21.54999924,8.900000572,1.924999952,16.20000076,0.366666645,665,88,34,30.54676819,242,117,160,130
412,NOR7_4,NOR,NOR7,NEU,Norway,EU,59.1219,10.57,7.816666603,3.833333254,17.78808975,653.5570068,19.34999847,-2.200000048,21.54999924,8.900000572,1.924999952,16.20000076,0.366666645,665,88,34,30.54676819,242,117,160,130
413,NOR7_5,NOR,NOR7,NEU,Norway,EU,59.1219,10.57,7.816666603,3.833333254,17.78808975,653.5570068,19.34999847,-2.200000048,21.54999924,8.900000572,1.924999952,16.20000076,0.366666645,665,88,34,30.54676819,242,117,160,130
414,NOR8_10,NOR,NOR8,NEU,Norway,EU,59.55275,10.441783,6.006446362,6.506370544,24.73598671,726.4829102,20.45253563,-5.850724697,26.3032608,6.180374146,0.606340528,15.31992722,-2.527596474,843,104,42,27.75662231,291,149,227,166
415,NOR8_13,NOR,NOR8,NEU,Norway,EU,59.55275,10.441783,6.006446362,6.506370544,24.73598671,726.4829102,20.45253563,-5.850724697,26.3032608,6.180374146,0.606340528,15.31992722,-2.527596474,843,104,42,27.75662231,291,149,227,166
416,NOR8_15,NOR,NOR8,NEU,Norway,EU,59.55275,10.441783,6.006446362,6.506370544,24.73598671,726.4829102,20.45253563,-5.850724697,26.3032608,6.180374146,0.606340528,15.31992722,-2.527596474,843,104,42,27.75662231,291,149,227,166
417,NOR8_3,NOR,NOR8,NEU,Norway,EU,59.55275,10.441783,6.006446362,6.506370544,24.73598671,726.4829102,20.45253563,-5.850724697,26.3032608,6.180374146,0.606340528,15.31992722,-2.527596474,843,104,42,27.75662231,291,149,227,166
418,NOR8_4,NOR,NOR8,NEU,Norway,EU,59.55275,10.441783,6.006446362,6.506370544,24.73598671,726.4829102,20.45253563,-5.850724697,26.3032608,6.180374146,0.606340528,15.31992722,-2.527596474,843,104,42,27.75662231,291,149,227,166
419,NOR8_9,NOR,NOR8,NEU,Norway,EU,59.55275,10.441783,6.006446362,6.506370544,24.73598671,726.4829102,20.45253563,-5.850724697,26.3032608,6.180374146,0.606340528,15.31992722,-2.527596474,843,104,42,27.75662231,291,149,227,166
420,NOR9_10,NOR,NOR9,NEU,Norway,EU,59.55275,10.441783,6.006446362,6.506370544,24.73598671,726.4829102,20.45253563,-5.850724697,26.3032608,6.180374146,0.606340528,15.31992722,-2.527596474,843,104,42,27.75662231,291,149,227,166
421,NOR9_11,NOR,NOR9,NEU,Norway,EU,59.55275,10.441783,6.006446362,6.506370544,24.73598671,726.4829102,20.45253563,-5.850724697,26.3032608,6.180374146,0.606340528,15.31992722,-2.527596474,843,104,42,27.75662231,291,149,227,166
422,NOR9_16,NOR,NOR9,NEU,Norway,EU,59.55275,10.441783,6.006446362,6.506370544,24.73598671,726.4829102,20.45253563,-5.850724697,26.3032608,6.180374146,0.606340528,15.31992722,-2.527596474,843,104,42,27.75662231,291,149,227,166
423,NOR9_4,NOR,NOR9,NEU,Norway,EU,59.55275,10.441783,6.006446362,6.506370544,24.73598671,726.4829102,20.45253563,-5.850724697,26.3032608,6.180374146,0.606340528,15.31992722,-2.527596474,843,104,42,27.75662231,291,149,227,166
424,NOR9_5,NOR,NOR9,NEU,Norway,EU,59.55275,10.441783,6.006446362,6.506370544,24.73598671,726.4829102,20.45253563,-5.850724697,26.3032608,6.180374146,0.606340528,15.31992722,-2.527596474,843,104,42,27.75662231,291,149,227,166
425,NOR9_6,NOR,NOR9,NEU,Norway,EU,59.55275,10.441783,6.006446362,6.506370544,24.73598671,726.4829102,20.45253563,-5.850724697,26.3032608,6.180374146,0.606340528,15.31992722,-2.527596474,843,104,42,27.75662231,291,149,227,166
426,NOR9_7,NOR,NOR9,NEU,Norway,EU,59.55275,10.441783,6.006446362,6.506370544,24.73598671,726.4829102,20.45253563,-5.850724697,26.3032608,6.180374146,0.606340528,15.31992722,-2.527596474,843,104,42,27.75662231,291,149,227,166
427,OE_1,OE,OE,PNW,USA,NAM,45.315821,-122.677707,11.57677078,11.25099945,42.89445114,553.9003906,27.25724983,1.027750015,26.22949982,5.436375141,18.45258331,18.53654099,5.065916538,1078,180,17,62.28938293,503,82,86,462
428,OE_10,OE,OE,PNW,USA,NAM,45.315821,-122.677707,11.57677078,11.25099945,42.89445114,553.9003906,27.25724983,1.027750015,26.22949982,5.436375141,18.45258331,18.53654099,5.065916538,1078,180,17,62.28938293,503,82,86,462
429,OE_2,OE,OE,PNW,USA,NAM,45.315821,-122.677707,11.57677078,11.25099945,42.89445114,553.9003906,27.25724983,1.027750015,26.22949982,5.436375141,18.45258331,18.53654099,5.065916538,1078,180,17,62.28938293,503,82,86,462
430,OE_7,OE,OE,PNW,USA,NAM,45.315821,-122.677707,11.57677078,11.25099945,42.89445114,553.9003906,27.25724983,1.027750015,26.22949982,5.436375141,18.45258331,18.53654099,5.065916538,1078,180,17,62.28938293,503,82,86,462
431,PR_10,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
432,PR_11,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
433,PR_12,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
434,PR_14,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
435,PR_15,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
436,PR_16,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
437,PR_18,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
438,PR_19,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
439,PR_2,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
440,PR_20,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
441,PR_21,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
442,PR_22,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
443,PR_3,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
444,PR_4,PR,PR,NE,USA,NAM,44.50658,-72.97207,5.775541782,10.80424976,26.97471428,1051.204468,25.40850067,-14.64474964,40.05324936,18.22612572,-6.556208134,18.22612572,-7.757791519,1069,121,52,22.88474846,336,185,336,190
